candidate_rank,asset_id,path,rank_score,flatness_ratio,panel_aspect_ratio,extent_x,extent_y,extent_z,faces,vertices,meshes,materials,textures,images,image_width_max,image_height_max,geometry_flags,technical_flags,reject_flags,raw_metadata_json
118,B071ZJ6C8G,G/B071ZJ6C8G.glb,13.0000,0.004687,1.400000,2.1336,0.01,1.524,4800,2594,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:4800;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B071ZJ6C8G"",""extent_x"":""2.133599877357483"",""extent_y"":""0.009999999776482584"",""extent_z"":""1.5239999294281006"",""faces"":""4800"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""G/B071ZJ6C8G.glb"",""textures"":""3"",""vertices"":""2594""}"
119,B071ZJ6CD5,5/B071ZJ6CD5.glb,13.0000,0.006390,1.255703,3.038541,0.019415,2.419792,2672,1410,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:2672;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B071ZJ6CD5"",""extent_x"":""3.038541078567505"",""extent_y"":""0.019415270537137985"",""extent_z"":""2.419792056083679"",""faces"":""2672"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""5/B071ZJ6CD5.glb"",""textures"":""3"",""vertices"":""1410""}"
120,B071ZJ6CDG,G/B071ZJ6CDG.glb,13.0000,0.004871,1.367526,3.043703,0.014827,2.2257,5312,2944,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:5312;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B071ZJ6CDG"",""extent_x"":""3.043703317642212"",""extent_y"":""0.014827135019004347"",""extent_z"":""2.2257003784179688"",""faces"":""5312"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""G/B071ZJ6CDG.glb"",""textures"":""3"",""vertices"":""2944""}"
121,B071ZJ6CF8,8/B071ZJ6CF8.glb,13.0000,0.004186,1.249703,3.04791,0.012759,2.438907,105792,84986,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:105792;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B071ZJ6CF8"",""extent_x"":""3.047910451889038"",""extent_y"":""0.012758849188685419"",""extent_z"":""2.4389071464538574"",""faces"":""105792"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""8/B071ZJ6CF8.glb"",""textures"":""3"",""vertices"":""84986""}"
122,B071ZJ6CK3,3/B071ZJ6CK3.glb,13.0000,0.012059,1.272135,2.896969,0.034934,2.27725,5000,2778,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:5000;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B071ZJ6CK3"",""extent_x"":""2.896968722343445"",""extent_y"":""0.034933727234601974"",""extent_z"":""2.277249574661255"",""faces"":""5000"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""3/B071ZJ6CK3.glb"",""textures"":""3"",""vertices"":""2778""}"
123,B0723DD7Z6,6/B0723DD7Z6.glb,13.0000,0.008430,1.251962,3.068935,0.02587,2.4513,5000,2778,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:5000;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0723DD7Z6"",""extent_x"":""3.0689350366592407"",""extent_y"":""0.025869987905025482"",""extent_z"":""2.4512999057769775"",""faces"":""5000"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""6/B0723DD7Z6.glb"",""textures"":""3"",""vertices"":""2778""}"
124,B0723DD7ZJ,J/B0723DD7ZJ.glb,13.0000,0.003971,1.579417,2.423221,0.009623,1.53425,2816,1732,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:2816;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0723DD7ZJ"",""extent_x"":""2.4232207536697388"",""extent_y"":""0.009622956626117231"",""extent_z"":""1.5342504978179932"",""faces"":""2816"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""J/B0723DD7ZJ.glb"",""textures"":""3"",""vertices"":""1732""}"
125,B0723DDFLQ,Q/B0723DDFLQ.glb,13.0000,0.009765,1.239605,3.085716,0.030133,2.489273,5000,2778,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:5000;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0723DDFLQ"",""extent_x"":""3.0857162475585938"",""extent_y"":""0.030132945626974106"",""extent_z"":""2.4892733097076416"",""faces"":""5000"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""Q/B0723DDFLQ.glb"",""textures"":""3"",""vertices"":""2778""}"
126,B0723DFX97,7/B0723DFX97.glb,13.0000,0.006563,1.516424,2.27222,0.014913,1.498406,2672,1410,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:2672;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0723DFX97"",""extent_x"":""2.2722198963165283"",""extent_y"":""0.014913270249962808"",""extent_z"":""1.4984063506126404"",""faces"":""2672"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""7/B0723DFX97.glb"",""textures"":""3"",""vertices"":""1410""}"
127,B0723DG6BR,R/B0723DG6BR.glb,13.0000,0.005618,1.348485,2.2606,0.0127,1.6764,2880,1554,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:2880;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0723DG6BR"",""extent_x"":""2.2605998516082764"",""extent_y"":""0.01269999984651804"",""extent_z"":""1.6763999462127686"",""faces"":""2880"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""R/B0723DG6BR.glb"",""textures"":""3"",""vertices"":""1554""}"
128,B0723DGNG5,5/B0723DGNG5.glb,13.0000,0.004167,1.250000,3.048,0.0127,2.4384,1344,718,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:1344;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0723DGNG5"",""extent_x"":""3.0479999780654907"",""extent_y"":""0.012699999846518041"",""extent_z"":""2.4384000301361084"",""faces"":""1344"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""5/B0723DGNG5.glb"",""textures"":""3"",""vertices"":""718""}"
129,B0723DGNGY,Y/B0723DGNGY.glb,13.0000,0.007154,1.509136,1.801645,0.012889,1.193826,3040,1698,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:3040;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0723DGNGY"",""extent_x"":""1.8016445636749268"",""extent_y"":""0.012888888828456404"",""extent_z"":""1.1938255429267883"",""faces"":""3040"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""Y/B0723DGNGY.glb"",""textures"":""3"",""vertices"":""1698""}"
130,B0723DGNHQ,Q/B0723DGNHQ.glb,13.0000,0.005618,1.348485,2.2606,0.0127,1.6764,2880,1554,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:2880;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0723DGNHQ"",""extent_x"":""2.2605998516082764"",""extent_y"":""0.01269999984651804"",""extent_z"":""1.6763999462127686"",""faces"":""2880"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""Q/B0723DGNHQ.glb"",""textures"":""3"",""vertices"":""1554""}"
131,B0723DGNJ5,5/B0723DGNJ5.glb,13.0000,0.006223,1.265103,2.895149,0.018016,2.288469,6964,5159,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:6964;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0723DGNJ5"",""extent_x"":""2.8951494693756104"",""extent_y"":""0.018016209825873375"",""extent_z"":""2.288468837738037"",""faces"":""6964"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""5/B0723DGNJ5.glb"",""textures"":""3"",""vertices"":""5159""}"
132,B0723DGNP6,6/B0723DGNP6.glb,13.0000,0.007568,1.557131,1.67822,0.0127,1.077764,2016,1086,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:2016;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0723DGNP6"",""extent_x"":""1.678219735622406"",""extent_y"":""0.012700000777840616"",""extent_z"":""1.0777642130851746"",""faces"":""2016"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""6/B0723DGNP6.glb"",""textures"":""3"",""vertices"":""1086""}"
133,B0725Z9MWX,X/B0725Z9MWX.glb,13.0000,0.005522,1.475388,2.282962,0.012607,1.547364,500,412,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:500;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0725Z9MWX"",""extent_x"":""2.2829620838165283"",""extent_y"":""0.012606748379766943"",""extent_z"":""1.5473641753196716"",""faces"":""500"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""X/B0725Z9MWX.glb"",""textures"":""3"",""vertices"":""412""}"
134,B0725Z9MX3,3/B0725Z9MX3.glb,13.0000,0.005522,1.475388,2.282962,0.012607,1.547364,500,412,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:500;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0725Z9MX3"",""extent_x"":""2.2829620838165283"",""extent_y"":""0.012606748379766943"",""extent_z"":""1.5473641753196716"",""faces"":""500"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""3/B0725Z9MX3.glb"",""textures"":""3"",""vertices"":""412""}"
135,B0725Z9MXM,M/B0725Z9MXM.glb,13.0000,0.006312,3.355501,2.275643,0.014364,0.678183,11864,11245,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:11864;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0725Z9MXM"",""extent_x"":""2.275643467903137"",""extent_y"":""0.014364262111485004"",""extent_z"":""0.6781830191612244"",""faces"":""11864"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""M/B0725Z9MXM.glb"",""textures"":""3"",""vertices"":""11245""}"
136,B072C5SJ6V,V/B072C5SJ6V.glb,13.0000,0.004513,1.397643,2.141982,0.009666,1.532568,3072,1734,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:3072;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B072C5SJ6V"",""extent_x"":""2.1419821977615356"",""extent_y"":""0.009666379541158676"",""extent_z"":""1.5325679779052734"",""faces"":""3072"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""V/B072C5SJ6V.glb"",""textures"":""3"",""vertices"":""1734""}"
137,B072C5SJ8B,B/B072C5SJ8B.glb,13.0000,0.017413,1.281416,2.873149,0.050029,2.242167,17024,8842,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:17024;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B072C5SJ8B"",""extent_x"":""2.8731486797332764"",""extent_y"":""0.0500294491648674"",""extent_z"":""2.2421672344207764"",""faces"":""17024"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""B/B072C5SJ8B.glb"",""textures"":""3"",""vertices"":""8842""}"
138,B072C5W36Q,Q/B072C5W36Q.glb,13.0000,0.006995,1.397322,2.131896,0.014913,1.525702,1776,986,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:1776;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B072C5W36Q"",""extent_x"":""2.1318963766098022"",""extent_y"":""0.014913259074091913"",""extent_z"":""1.5257019400596619"",""faces"":""1776"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""Q/B072C5W36Q.glb"",""textures"":""3"",""vertices"":""986""}"
139,B072C5WNWW,W/B072C5WNWW.glb,13.0000,0.004069,1.246904,3.032925,0.012342,2.432364,644,536,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:644;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B072C5WNWW"",""extent_x"":""3.0329246520996094"",""extent_y"":""0.012342209927737715"",""extent_z"":""2.4323644638061523"",""faces"":""644"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""W/B072C5WNWW.glb"",""textures"":""3"",""vertices"":""536""}"
140,B072C5WNZB,B/B072C5WNZB.glb,13.0000,0.007147,1.511491,1.803395,0.012889,1.193124,1328,942,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:1328;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B072C5WNZB"",""extent_x"":""1.803395390510559"",""extent_y"":""0.012888889759778978"",""extent_z"":""1.1931235790252686"",""faces"":""1328"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""B/B072C5WNZB.glb"",""textures"":""3"",""vertices"":""942""}"
141,B072C5WNZF,F/B072C5WNZF.glb,13.0000,0.005825,1.388014,2.212755,0.012889,1.594188,1328,942,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:1328;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B072C5WNZF"",""extent_x"":""2.2127548456192017"",""extent_y"":""0.012888888828456404"",""extent_z"":""1.5941877961158752"",""faces"":""1328"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""F/B072C5WNZF.glb"",""textures"":""3"",""vertices"":""942""}"
142,B072C5WNZP,P/B072C5WNZP.glb,13.0000,0.003854,1.312582,3.200291,0.012333,2.438164,4032,2372,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:4032;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B072C5WNZP"",""extent_x"":""3.200290560722351"",""extent_y"":""0.012333258055150509"",""extent_z"":""2.4381641149520874"",""faces"":""4032"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""P/B072C5WNZP.glb"",""textures"":""3"",""vertices"":""2372""}"
143,B072C5WP17,7/B072C5WP17.glb,13.0000,0.007498,3.324426,2.30101,0.017253,0.692153,3920,2315,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:3920;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B072C5WP17"",""extent_x"":""2.301010012626648"",""extent_y"":""0.017252890393137932"",""extent_z"":""0.6921526193618774"",""faces"":""3920"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""7/B072C5WP17.glb"",""textures"":""3"",""vertices"":""2315""}"
144,B072C5WP1M,M/B072C5WP1M.glb,13.0000,0.005445,1.530400,1.748241,0.00952,1.142343,1256,674,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:1256;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B072C5WP1M"",""extent_x"":""1.7482410669326782"",""extent_y"":""0.009519523009657862"",""extent_z"":""1.142342746257782"",""faces"":""1256"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""M/B072C5WP1M.glb"",""textures"":""3"",""vertices"":""674""}"
145,B072FRKS3D,D/B072FRKS3D.glb,13.0000,0.006293,3.258321,2.29416,0.014437,0.704093,1584,1342,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:1584;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B072FRKS3D"",""extent_x"":""2.2941596508026123"",""extent_y"":""0.01443671714514494"",""extent_z"":""0.7040925621986389"",""faces"":""1584"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""D/B072FRKS3D.glb"",""textures"":""3"",""vertices"":""1342""}"
146,B072FRNXPN,N/B072FRNXPN.glb,13.0000,0.006457,1.260103,3.040867,0.019636,2.413189,3712,2098,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:3712;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B072FRNXPN"",""extent_x"":""3.0408668518066406"",""extent_y"":""0.019635967910289764"",""extent_z"":""2.41318941116333"",""faces"":""3712"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""N/B072FRNXPN.glb"",""textures"":""3"",""vertices"":""2098""}"
147,B072FRNXQC,C/B072FRNXQC.glb,13.0000,0.006092,1.400262,2.134,0.013,1.524,7504,4046,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:7504;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B072FRNXQC"",""extent_x"":""2.133999824523926"",""extent_y"":""0.012999999336898327"",""extent_z"":""1.5239999294281006"",""faces"":""7504"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""C/B072FRNXQC.glb"",""textures"":""3"",""vertices"":""4046""}"
148,B072JC6R18,8/B072JC6R18.glb,13.0000,0.003707,1.972102,3.048212,0.011301,1.545666,1328,754,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:1328;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B072JC6R18"",""extent_x"":""3.0482115745544434"",""extent_y"":""0.01130060385912657"",""extent_z"":""1.545666217803955"",""faces"":""1328"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""8/B072JC6R18.glb"",""textures"":""3"",""vertices"":""754""}"
149,B072JC97G7,7/B072JC97G7.glb,13.0000,0.009820,1.504224,1.822282,0.017895,1.211443,4610,2969,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:4610;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B072JC97G7"",""extent_x"":""1.8222824931144714"",""extent_y"":""0.017894696444272995"",""extent_z"":""1.2114431858062744"",""faces"":""4610"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""7/B072JC97G7.glb"",""textures"":""3"",""vertices"":""2969""}"
150,B072JC97GZ,Z/B072JC97GZ.glb,13.0000,0.005456,1.527545,1.754138,0.009571,1.148338,1256,674,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:1256;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B072JC97GZ"",""extent_x"":""1.7541375160217285"",""extent_y"":""0.009570721536874773"",""extent_z"":""1.1483375430107117"",""faces"":""1256"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""Z/B072JC97GZ.glb"",""textures"":""3"",""vertices"":""674""}"
