candidate_rank,source,source_file,asset_id,title,description,tags,category,license,file_format,file_size_bytes,face_count,vertex_count,object_count,material_count,texture_count,missing_textures,url_or_path,rank_score,positive_keyword_hits,negative_keyword_hits,technical_flags,auto_reasons,raw_metadata_json
165,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B07124WQLW,,,,,,glb,,46942,26503,,1,3,,W/B07124WQLW.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B07124WQLW"",""extent_x"":""2.125067710876465"",""extent_y"":""0.7028668522834778"",""extent_z"":""0.9854008853435516"",""faces"":""46942"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""W/B07124WQLW.glb"",""textures"":""3"",""vertices"":""26503""}"
166,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B0713T6T4D,,,,,,glb,,21768,13470,,1,3,,D/B0713T6T4D.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B0713T6T4D"",""extent_x"":""0.7666430473327637"",""extent_y"":""0.9827993810176849"",""extent_z"":""0.02968941070139408"",""faces"":""21768"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""D/B0713T6T4D.glb"",""textures"":""3"",""vertices"":""13470""}"
167,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B0713T6W1C,,,,,,glb,,2412,1592,,1,3,,C/B0713T6W1C.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B0713T6W1C"",""extent_x"":""0.6099140048027039"",""extent_y"":""0.6099134683609009"",""extent_z"":""0.032264597713947296"",""faces"":""2412"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""C/B0713T6W1C.glb"",""textures"":""3"",""vertices"":""1592""}"
168,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B07149T97D,,,,,,glb,,26100,16148,,1,4,,D/B07149T97D.glb,5.5000,,,preferred_format:glb;textures:4;materials:1,"technical:preferred_format:glb,textures:4,materials:1","{""3dmodel_id"":""B07149T97D"",""extent_x"":""0.34102995693683624"",""extent_y"":""0.8486141562461853"",""extent_z"":""0.34102995693683624"",""faces"":""26100"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""4"",""materials"":""1"",""meshes"":""1"",""path"":""D/B07149T97D.glb"",""textures"":""4"",""vertices"":""16148""}"
169,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B07149TB7Y,,,,,,glb,,40320,58066,,1,3,,Y/B07149TB7Y.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B07149TB7Y"",""extent_x"":""0.4871431291103363"",""extent_y"":""1.764230728149414"",""extent_z"":""0.4313264489173889"",""faces"":""40320"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""Y/B07149TB7Y.glb"",""textures"":""3"",""vertices"":""58066""}"
170,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B0714MJDXC,,,,,,glb,,1076,672,,1,3,,C/B0714MJDXC.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B0714MJDXC"",""extent_x"":""1.8354090452194214"",""extent_y"":""0.017657777294516563"",""extent_z"":""1.230169415473938"",""faces"":""1076"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""C/B0714MJDXC.glb"",""textures"":""3"",""vertices"":""672""}"
171,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B0714MJKX2,,,,,,glb,,456,272,,1,3,,2/B0714MJKX2.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B0714MJKX2"",""extent_x"":""2.5282042026519775"",""extent_y"":""0.04771663621068001"",""extent_z"":""2.0092673301696777"",""faces"":""456"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""2/B0714MJKX2.glb"",""textures"":""3"",""vertices"":""272""}"
172,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B0714MJKZW,,,,,,glb,,2036,1096,,1,3,,W/B0714MJKZW.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B0714MJKZW"",""extent_x"":""2.447462320327759"",""extent_y"":""0.021172909066081047"",""extent_z"":""1.526849389076233"",""faces"":""2036"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""W/B0714MJKZW.glb"",""textures"":""3"",""vertices"":""1096""}"
173,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B0714MJL15,,,,,,glb,,4160,2282,,1,3,,5/B0714MJL15.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B0714MJL15"",""extent_x"":""3.0322988033294678"",""extent_y"":""0.019521187990903854"",""extent_z"":""2.4113357067108154"",""faces"":""4160"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""5/B0714MJL15.glb"",""textures"":""3"",""vertices"":""2282""}"
174,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B0714MJLPX,,,,,,glb,,2816,1490,,1,3,,X/B0714MJLPX.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B0714MJLPX"",""extent_x"":""2.4489240646362305"",""extent_y"":""0.017994510009884834"",""extent_z"":""1.5389716625213623"",""faces"":""2816"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""X/B0714MJLPX.glb"",""textures"":""3"",""vertices"":""1490""}"
175,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B0714MJLTB,,,,,,glb,,19910,11197,,1,3,,B/B0714MJLTB.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B0714MJLTB"",""extent_x"":""2.44041109085083"",""extent_y"":""0.010384056717157366"",""extent_z"":""1.528398871421814"",""faces"":""19910"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""B/B0714MJLTB.glb"",""textures"":""3"",""vertices"":""11197""}"
176,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B0714MMHBL,,,,,,glb,,7200,3882,,1,3,,L/B0714MMHBL.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B0714MMHBL"",""extent_x"":""1.6678575277328491"",""extent_y"":""0.011805909685790539"",""extent_z"":""1.0611963868141174"",""faces"":""7200"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""L/B0714MMHBL.glb"",""textures"":""3"",""vertices"":""3882""}"
177,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B0714QGC72,,,,,,glb,,228620,118846,,1,3,,2/B0714QGC72.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B0714QGC72"",""extent_x"":""2.365105390548706"",""extent_y"":""0.7599239349365234"",""extent_z"":""0.9890243113040924"",""faces"":""228620"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""2/B0714QGC72.glb"",""textures"":""3"",""vertices"":""118846""}"
178,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B0714QGLNB,,,,,,glb,,24299,20166,,1,3,,B/B0714QGLNB.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B0714QGLNB"",""extent_x"":""2.4481306076049805"",""extent_y"":""0.8670063961839602"",""extent_z"":""2.430081605911255"",""faces"":""24299"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""B/B0714QGLNB.glb"",""textures"":""3"",""vertices"":""20166""}"
179,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B0714QGLSD,,,,,,glb,,13666,7799,,1,3,,D/B0714QGLSD.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B0714QGLSD"",""extent_x"":""0.8454067707061768"",""extent_y"":""0.9678541421890259"",""extent_z"":""0.9420828819274902"",""faces"":""13666"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""D/B0714QGLSD.glb"",""textures"":""3"",""vertices"":""7799""}"
180,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B0714QGLVP,,,,,,glb,,10376,6256,,1,3,,P/B0714QGLVP.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B0714QGLVP"",""extent_x"":""0.5199310779571533"",""extent_y"":""0.42968398332595825"",""extent_z"":""0.5199311971664429"",""faces"":""10376"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""P/B0714QGLVP.glb"",""textures"":""3"",""vertices"":""6256""}"
181,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B0714QGRSL,,,,,,glb,,24081,13469,,1,3,,L/B0714QGRSL.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B0714QGRSL"",""extent_x"":""0.9868083000183105"",""extent_y"":""0.9014778137207031"",""extent_z"":""1.0265764594078064"",""faces"":""24081"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""L/B0714QGRSL.glb"",""textures"":""3"",""vertices"":""13469""}"
182,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B0716DKHS1,,,,,,glb,,38536,27911,,1,3,,1/B0716DKHS1.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B0716DKHS1"",""extent_x"":""0.7037005126476288"",""extent_y"":""1.1634174585342407"",""extent_z"":""0.8754826188087463"",""faces"":""38536"",""image_height_max"":""4096"",""image_height_min"":""2048"",""image_width_max"":""4096"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""1/B0716DKHS1.glb"",""textures"":""3"",""vertices"":""27911""}"
183,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B0716WLY2Y,,,,,,glb,,43914,26951,,1,3,,Y/B0716WLY2Y.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B0716WLY2Y"",""extent_x"":""0.27025941014289856"",""extent_y"":""0.34966784715652466"",""extent_z"":""0.12034552544355392"",""faces"":""43914"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""Y/B0716WLY2Y.glb"",""textures"":""3"",""vertices"":""26951""}"
184,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B0716WM8TJ,,,,,,glb,,13580,9924,,1,3,,J/B0716WM8TJ.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B0716WM8TJ"",""extent_x"":""0.49172505736351013"",""extent_y"":""0.8694525957107544"",""extent_z"":""0.4917251765727997"",""faces"":""13580"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""J/B0716WM8TJ.glb"",""textures"":""3"",""vertices"":""9924""}"
185,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B0716YRXBG,,,,,,glb,,9052,6071,,1,4,,G/B0716YRXBG.glb,5.5000,,,preferred_format:glb;textures:4;materials:1,"technical:preferred_format:glb,textures:4,materials:1","{""3dmodel_id"":""B0716YRXBG"",""extent_x"":""0.3313306123018265"",""extent_y"":""0.9931700974702835"",""extent_z"":""0.3313306123018265"",""faces"":""9052"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""4"",""materials"":""1"",""meshes"":""1"",""path"":""G/B0716YRXBG.glb"",""textures"":""4"",""vertices"":""6071""}"
186,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B07177355J,,,,,,glb,,2020,1795,,1,3,,J/B07177355J.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B07177355J"",""extent_x"":""0.5602076649665833"",""extent_y"":""0.5845041275024414"",""extent_z"":""0.43869127333164215"",""faces"":""2020"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""J/B07177355J.glb"",""textures"":""3"",""vertices"":""1795""}"
187,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071777YL9,,,,,,glb,,28876,27039,,1,3,,9/B071777YL9.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071777YL9"",""extent_x"":""2.7545350790023804"",""extent_y"":""0.021268511191010475"",""extent_z"":""1.52382230758667"",""faces"":""28876"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""9/B071777YL9.glb"",""textures"":""3"",""vertices"":""27039""}"
188,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071777YN3,,,,,,glb,,5000,2778,,1,3,,3/B071777YN3.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071777YN3"",""extent_x"":""1.8280787467956543"",""extent_y"":""0.01866672933101654"",""extent_z"":""1.2091005444526672"",""faces"":""5000"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""3/B071777YN3.glb"",""textures"":""3"",""vertices"":""2778""}"
189,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071777YNJ,,,,,,glb,,704,438,,1,3,,J/B071777YNJ.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071777YNJ"",""extent_x"":""2.3364806175231934"",""extent_y"":""0.006670420058071614"",""extent_z"":""1.5253983736038208"",""faces"":""704"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""J/B071777YNJ.glb"",""textures"":""3"",""vertices"":""438""}"
190,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B071777YNX,,,,,,glb,,1616,950,,1,3,,X/B071777YNX.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B071777YNX"",""extent_x"":""2.438399910926819"",""extent_y"":""0.025850655511021614"",""extent_z"":""1.7060332298278809"",""faces"":""1616"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""X/B071777YNX.glb"",""textures"":""3"",""vertices"":""950""}"
191,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B0717B4RRW,,,,,,glb,,20816,11742,,1,3,,W/B0717B4RRW.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B0717B4RRW"",""extent_x"":""2.2455445528030396"",""extent_y"":""1.0135735273361206"",""extent_z"":""0.9001090228557587"",""faces"":""20816"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""W/B0717B4RRW.glb"",""textures"":""3"",""vertices"":""11742""}"
192,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B0717B4TLX,,,,,,glb,,63820,35867,,1,3,,X/B0717B4TLX.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B0717B4TLX"",""extent_x"":""2.093134641647339"",""extent_y"":""0.861541748046875"",""extent_z"":""0.9356052279472351"",""faces"":""63820"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""X/B0717B4TLX.glb"",""textures"":""3"",""vertices"":""35867""}"
193,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B0717B4Y3X,,,,,,glb,,19446,15442,,1,3,,X/B0717B4Y3X.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B0717B4Y3X"",""extent_x"":""0.8783969879150391"",""extent_y"":""1.0633878707885742"",""extent_z"":""0.9042209982872009"",""faces"":""19446"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""X/B0717B4Y3X.glb"",""textures"":""3"",""vertices"":""15442""}"
194,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B0718WYQ8D,,,,,,glb,,13640,9204,,1,3,,D/B0718WYQ8D.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B0718WYQ8D"",""extent_x"":""0.9980985522270203"",""extent_y"":""0.8047987818717957"",""extent_z"":""1.9628776907920837"",""faces"":""13640"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""D/B0718WYQ8D.glb"",""textures"":""3"",""vertices"":""9204""}"
